ID,種別,名前,場所,version_or_sha256,確認状態,担当エージェント,証拠
FILE-000268,ROOT_UNTRACKED,test-verify-canonical-story-tracker-final.log,artifacts/full-go-audit/2026-08-13/test-verify-canonical-story-tracker-final.log,UNTRACKED_AUDIT_ARTIFACT;captured=2026-08-13T17:32:14+09:00,PARTIALLY_VERIFIED,S2,current audit evidence inventoried; command/result provenance summarized in sol-max-s2-raw.md
FILE-000269,ROOT_UNTRACKED,test-verify-canonical-story-tracker.log,artifacts/full-go-audit/2026-08-13/test-verify-canonical-story-tracker.log,UNTRACKED_AUDIT_ARTIFACT;captured=2026-08-13T17:32:14+09:00,PARTIALLY_VERIFIED,S2,current audit evidence inventoried; command/result provenance summarized in sol-max-s2-raw.md
FILE-000270,ROOT_UNTRACKED,test-verify-release-manifest-final.log,artifacts/full-go-audit/2026-08-13/test-verify-release-manifest-final.log,UNTRACKED_AUDIT_ARTIFACT;captured=2026-08-13T17:32:14+09:00,PARTIALLY_VERIFIED,S2,current audit evidence inventoried; command/result provenance summarized in sol-max-s2-raw.md
FILE-000271,ROOT_UNTRACKED,test-verify-release-manifest-module.log,artifacts/full-go-audit/2026-08-13/test-verify-release-manifest-module.log,UNTRACKED_AUDIT_ARTIFACT;captured=2026-08-13T17:32:14+09:00,PARTIALLY_VERIFIED,S2,current audit evidence inventoried; command/result provenance summarized in sol-max-s2-raw.md
FILE-000272,ROOT_UNTRACKED,test-verify-release-manifest.log,artifacts/full-go-audit/2026-08-13/test-verify-release-manifest.log,UNTRACKED_AUDIT_ARTIFACT;captured=2026-08-13T17:32:14+09:00,PARTIALLY_VERIFIED,S2,current audit evidence inventoried; command/result provenance summarized in sol-max-s2-raw.md
FILE-000273,ROOT_UNTRACKED,usage-guide-full-validation.log,artifacts/full-go-audit/2026-08-13/usage-guide-full-validation.log,UNTRACKED_AUDIT_ARTIFACT;captured=2026-08-13T17:32:14+09:00,PARTIALLY_VERIFIED,S2,current audit evidence inventoried; command/result provenance summarized in sol-max-s2-raw.md
FILE-000274,ROOT_UNTRACKED,verify-admin-web-release-current-final.log,artifacts/full-go-audit/2026-08-13/verify-admin-web-release-current-final.log,UNTRACKED_AUDIT_ARTIFACT;captured=2026-08-13T17:32:14+09:00,PARTIALLY_VERIFIED,S2,current audit evidence inventoried; command/result provenance summarized in sol-max-s2-raw.md
FILE-000275,ROOT_UNTRACKED,verify-admin-web-release-final.log,artifacts/full-go-audit/2026-08-13/verify-admin-web-release-final.log,UNTRACKED_AUDIT_ARTIFACT;captured=2026-08-13T17:32:14+09:00,PARTIALLY_VERIFIED,S2,current audit evidence inventoried; command/result provenance summarized in sol-max-s2-raw.md
FILE-000276,ROOT_UNTRACKED,verify-admin-web-release.log,artifacts/full-go-audit/2026-08-13/verify-admin-web-release.log,UNTRACKED_AUDIT_ARTIFACT;captured=2026-08-13T17:32:14+09:00,VERIFIED,S2,current S2 artifact/doc; semantic or command validation recorded in sol-max-s2-raw.md
FILE-000277,ROOT_UNTRACKED,verify-canonical-story-tracker-final.log,artifacts/full-go-audit/2026-08-13/verify-canonical-story-tracker-final.log,UNTRACKED_AUDIT_ARTIFACT;captured=2026-08-13T17:32:14+09:00,PARTIALLY_VERIFIED,S2,current audit evidence inventoried; command/result provenance summarized in sol-max-s2-raw.md
FILE-000278,ROOT_UNTRACKED,verify-canonical-story-tracker.log,artifacts/full-go-audit/2026-08-13/verify-canonical-story-tracker.log,UNTRACKED_AUDIT_ARTIFACT;captured=2026-08-13T17:32:14+09:00,PARTIALLY_VERIFIED,S2,current audit evidence inventoried; command/result provenance summarized in sol-max-s2-raw.md
FILE-000279,ROOT_UNTRACKED,verify-public-web-release-current-final.log,artifacts/full-go-audit/2026-08-13/verify-public-web-release-current-final.log,UNTRACKED_AUDIT_ARTIFACT;captured=2026-08-13T17:32:14+09:00,PARTIALLY_VERIFIED,S2,current audit evidence inventoried; command/result provenance summarized in sol-max-s2-raw.md
FILE-000280,ROOT_UNTRACKED,verify-public-web-release-final.log,artifacts/full-go-audit/2026-08-13/verify-public-web-release-final.log,UNTRACKED_AUDIT_ARTIFACT;captured=2026-08-13T17:32:14+09:00,PARTIALLY_VERIFIED,S2,current audit evidence inventoried; command/result provenance summarized in sol-max-s2-raw.md
FILE-000281,ROOT_UNTRACKED,verify-public-web-release.log,artifacts/full-go-audit/2026-08-13/verify-public-web-release.log,UNTRACKED_AUDIT_ARTIFACT;captured=2026-08-13T17:32:14+09:00,VERIFIED,S2,current S2 artifact/doc; semantic or command validation recorded in sol-max-s2-raw.md
FILE-000282,ROOT_UNTRACKED,verify-release-manifest-final.log,artifacts/full-go-audit/2026-08-13/verify-release-manifest-final.log,UNTRACKED_AUDIT_ARTIFACT;captured=2026-08-13T17:32:14+09:00,PARTIALLY_VERIFIED,S2,current audit evidence inventoried; command/result provenance summarized in sol-max-s2-raw.md
FILE-000283,ROOT_UNTRACKED,verify-release-manifest.log,artifacts/full-go-audit/2026-08-13/verify-release-manifest.log,UNTRACKED_AUDIT_ARTIFACT;captured=2026-08-13T17:32:14+09:00,PARTIALLY_VERIFIED,S2,current audit evidence inventoried; command/result provenance summarized in sol-max-s2-raw.md
FILE-000284,ROOT_UNTRACKED,verify-web-ui-contrast.log,artifacts/full-go-audit/2026-08-13/verify-web-ui-contrast.log,UNTRACKED_AUDIT_ARTIFACT;captured=2026-08-13T17:32:14+09:00,PARTIALLY_VERIFIED,S2,current audit evidence inventoried; command/result provenance summarized in sol-max-s2-raw.md
FILE-000285,ROOT_UNTRACKED,web-admin-full-validation.log,artifacts/full-go-audit/2026-08-13/web-admin-full-validation.log,UNTRACKED_AUDIT_ARTIFACT;captured=2026-08-13T17:32:14+09:00,PARTIALLY_VERIFIED,S2,current audit evidence inventoried; command/result provenance summarized in sol-max-s2-raw.md
FILE-000286,ROOT_TRACKED,google-play-feature-graphic-1024x500.png,artifacts/store-assets/google-play-feature-graphic-1024x500.png,sha256:da3a6b58ecdc421febb851c09336f04ef1a3c695a236b6cf50c3873f8b364d1e,UNVERIFIED,C0,artifact inventoried but content not independently validated in current S2 pass
FILE-000287,ROOT_TRACKED,01-home-final.png,artifacts/store-assets/screenshots/2026-05-13/android/01-home-final.png,sha256:9da96586053872d8d1e188c79d149cb59999d53616ae3349783b5882bedacf6f,UNVERIFIED,C0,artifact inventoried but content not independently validated in current S2 pass
FILE-000288,ROOT_TRACKED,02-add-url-final.png,artifacts/store-assets/screenshots/2026-05-13/android/02-add-url-final.png,sha256:7112cbaae79743835c58cb75a309f4bba6c31f524ccb19ae1c1a6c81257a6ac5,UNVERIFIED,C0,artifact inventoried but content not independently validated in current S2 pass
FILE-000289,ROOT_TRACKED,03-detail-final.png,artifacts/store-assets/screenshots/2026-05-13/android/03-detail-final.png,sha256:69d8c3fc7e2e3d72f1a681e078a48a019541d6492f1f35822e9ef8be98ef1fb3,UNVERIFIED,C0,artifact inventoried but content not independently validated in current S2 pass
FILE-000290,ROOT_TRACKED,04-tags-final.png,artifacts/store-assets/screenshots/2026-05-13/android/04-tags-final.png,sha256:e5529ddfc5687c1f7c87882bde76f4a447658a48f60edc589389a27b44c375aa,UNVERIFIED,C0,artifact inventoried but content not independently validated in current S2 pass
FILE-000291,ROOT_TRACKED,05-archive-final.png,artifacts/store-assets/screenshots/2026-05-13/android/05-archive-final.png,sha256:9effcc1b49d9fd85bb542d66359a4b241a1815fbc1ce752faa3b419ed5dc712e,UNVERIFIED,C0,artifact inventoried but content not independently validated in current S2 pass
FILE-000292,ROOT_TRACKED,06-export-final.png,artifacts/store-assets/screenshots/2026-05-13/android/06-export-final.png,sha256:6a1af71a61cdaddd7beec6a3f04b32862dc033ec3b4654d484c5a4147c726e4a,UNVERIFIED,C0,artifact inventoried but content not independently validated in current S2 pass
FILE-000293,ROOT_TRACKED,01-home.png,artifacts/store-assets/screenshots/2026-05-13/ios/01-home.png,sha256:e09e395c3d198a141329c65e6f82924ddfd1a3b3d004060617375dfbc08da528,UNVERIFIED,C0,artifact inventoried but content not independently validated in current S2 pass
FILE-000294,ROOT_TRACKED,manifest.json,artifacts/store-assets/screenshots/2026-05-13/manifest.json,sha256:5bf8ca1d0f70d5bb1a9a5920bd2de0bbd518af475ca9e9ed339cb4f3dfe1b14c,UNVERIFIED,C0,artifact inventoried but content not independently validated in current S2 pass
FILE-000295,ROOT_TRACKED,android-back-home-uiautomator.xml,artifacts/story-verification/2026-06-27/android-back-home-uiautomator.xml,sha256:4e92823b918d0890c651da5f0551a82c24baa8a1188e8b79e1decbc21bdfe094,UNVERIFIED,C0,artifact inventoried but content not independently validated in current S2 pass
FILE-000296,ROOT_TRACKED,android-home-uiautomator.xml,artifacts/story-verification/2026-06-27/android-home-uiautomator.xml,sha256:2624d57e5cd913ac25ff3edd2b6e808e62f8ddbc06b7d13e01ee16cafae42b2b,UNVERIFIED,C0,artifact inventoried but content not independently validated in current S2 pass
FILE-000297,ROOT_TRACKED,android-home.png,artifacts/story-verification/2026-06-27/android-home.png,sha256:1ddd7131b7343495bc1a9de825856f802eadf0e8275a4b9963133436aca36cf4,UNVERIFIED,C0,artifact inventoried but content not independently validated in current S2 pass
FILE-000298,ROOT_TRACKED,android-returned-home-uiautomator.xml,artifacts/story-verification/2026-06-27/android-returned-home-uiautomator.xml,sha256:2624d57e5cd913ac25ff3edd2b6e808e62f8ddbc06b7d13e01ee16cafae42b2b,UNVERIFIED,C0,artifact inventoried but content not independently validated in current S2 pass
FILE-000299,ROOT_TRACKED,android-usage-uiautomator.xml,artifacts/story-verification/2026-06-27/android-usage-uiautomator.xml,sha256:4e92823b918d0890c651da5f0551a82c24baa8a1188e8b79e1decbc21bdfe094,UNVERIFIED,C0,artifact inventoried but content not independently validated in current S2 pass
FILE-000300,ROOT_TRACKED,android-usage.png,artifacts/story-verification/2026-06-27/android-usage.png,sha256:adf5cf711189b7a40b59557fc4d091e79d029a89f91ce3d758071203564f1bb1,UNVERIFIED,C0,artifact inventoried but content not independently validated in current S2 pass
FILE-000301,ROOT_TRACKED,iphone-appium-error.txt,artifacts/story-verification/2026-06-27/iphone-appium-error.txt,sha256:bfb21cce6dfaef02c55907987ff3397402b757a5d0031ce1aa35c5903084b306,UNVERIFIED,C0,artifact inventoried but content not independently validated in current S2 pass
FILE-000302,ROOT_TRACKED,verification-log.md,artifacts/story-verification/2026-06-27/verification-log.md,sha256:4dd537fb76f3458fc92d4a21fc675db09fe1fc18ec78043e942812cc88b400b2,UNVERIFIED,C0,artifact inventoried but content not independently validated in current S2 pass
FILE-000303,ROOT_TRACKED,verification-log.md,artifacts/story-verification/2026-06-29/verification-log.md,sha256:86c36cb9d40dcbe72753ca426fa3df76acb93d601e88341135e1d8bd60eb36d5,UNVERIFIED,C0,artifact inventoried but content not independently validated in current S2 pass
FILE-000304,ROOT_TRACKED,export-format-alignment-review.md,artifacts/ui-review/2026-04-30/export-format-alignment-review.md,sha256:459024a66aa81ff4c1060bda949fe2e42e0924fa80b2efdd2c157a3ca507e717,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000305,ROOT_TRACKED,android-current-home.png,artifacts/ui-review/2026-06-24/android-current-home.png,sha256:96ea341263bbe20a17cc4a48688794fbecd2c9c815ccc82a90bbcee69b60e955,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000306,ROOT_TRACKED,android-group-create-dialog-fixed.png,artifacts/ui-review/2026-06-24/android-group-create-dialog-fixed.png,sha256:0d6a45e89f12715b3b03ab9f9d1f1d1c1ce8c8ef955a747833d4f1e82d2269b6,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000307,ROOT_TRACKED,android-group-create-dialog.png,artifacts/ui-review/2026-06-24/android-group-create-dialog.png,sha256:956112c035958a1bf7e69a7e5584a5d2492252d42ea7242e9c91285907c6121b,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000308,ROOT_TRACKED,android-group-tab.png,artifacts/ui-review/2026-06-24/android-group-tab.png,sha256:ca8fc11f66c32c999ef5b26e51c2d47b8460fe652ae4d5211c6d77be53729323,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000309,ROOT_TRACKED,android-group-verification-start.png,artifacts/ui-review/2026-06-24/android-group-verification-start.png,sha256:150e6d2326c476253a71c3c4558ba98062fef93410040be52473d461a410ecfd,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000310,ROOT_TRACKED,android-groups-screen.png,artifacts/ui-review/2026-06-24/android-groups-screen.png,sha256:3000af46bf82e0f7e90f2f9b00687ccb97c17410f5615afb6870202a66841f0d,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000311,ROOT_TRACKED,android-returned-home.png,artifacts/ui-review/2026-06-24/android-returned-home.png,sha256:1f23b4401b7d0482809433bd531aee50f6668177cdcdf3a1cbea3a600be4c839,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000312,ROOT_TRACKED,ios-current-home-appium.png,artifacts/ui-review/2026-06-24/ios-current-home-appium.png,sha256:db6919e2e704da5ae182256a7778900aa9670f8b20954ad9c06171c5fd1a9571,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000313,ROOT_TRACKED,ios-current-source.xml,artifacts/ui-review/2026-06-24/ios-current-source.xml,sha256:26aea1729e88ccf4f7e4f90558ed0ec04b6fb3e2f6727493d5257e9d07aa90df,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000314,ROOT_TRACKED,ios-groups-screen-appium.png,artifacts/ui-review/2026-06-24/ios-groups-screen-appium.png,sha256:b4e57ad76477b110e900cc683ea799981289918057c7920a14cb3f9da780ffc5,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000315,ROOT_TRACKED,ios-groups-source.xml,artifacts/ui-review/2026-06-24/ios-groups-source.xml,sha256:4c0ff7260fb987a393a701a7085a20989e53d56d1fdcc3ac760ec870ce28c8b4,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000316,ROOT_TRACKED,ios-returned-home-source.xml,artifacts/ui-review/2026-06-24/ios-returned-home-source.xml,sha256:26aea1729e88ccf4f7e4f90558ed0ec04b6fb3e2f6727493d5257e9d07aa90df,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000317,ROOT_TRACKED,android-after-chatgpt-switch.png,artifacts/ui-review/2026-06-24/profile-audit/android-after-chatgpt-switch.png,sha256:103837ccae32fadd179c65a5a4f30e455248843118d460c5878912c1a945d398,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000318,ROOT_TRACKED,android-after-chatgpt-switch.xml,artifacts/ui-review/2026-06-24/profile-audit/android-after-chatgpt-switch.xml,sha256:962508a875225334a28f3586c5920cd7d4e14a13c27d7f348b3d2f2f53a9f033,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000319,ROOT_TRACKED,android-after-fix-launch.png,artifacts/ui-review/2026-06-24/profile-audit/android-after-fix-launch.png,sha256:9bf777612d7d20e70277ecbfb3043bce16e3f79b7f306c429fad769978600242,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000320,ROOT_TRACKED,android-after-fix-launch.xml,artifacts/ui-review/2026-06-24/profile-audit/android-after-fix-launch.xml,sha256:298bbce7b1806f61ae81a1ced6d94699f0dc4be117d08f0413227110394cf407,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000321,ROOT_TRACKED,android-after-fix-profile.png,artifacts/ui-review/2026-06-24/profile-audit/android-after-fix-profile.png,sha256:33cfcfd12bd3921e714775a1a43c25b629eb0d2e6556d505cb79f1535edd5f3e,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000322,ROOT_TRACKED,android-after-fix-profile.xml,artifacts/ui-review/2026-06-24/profile-audit/android-after-fix-profile.xml,sha256:73c4b03de5ce4f37858f8ab99862acdacf182da8ea3745e4a29fc1bbac3862e4,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000323,ROOT_TRACKED,android-after-hide-signedout-error.png,artifacts/ui-review/2026-06-24/profile-audit/android-after-hide-signedout-error.png,sha256:62255002d0def6bc858ebe33e6c713a2de3b5dc18e96cf51b6f1ea8cc9d06556,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000324,ROOT_TRACKED,android-after-hide-signedout-error.xml,artifacts/ui-review/2026-06-24/profile-audit/android-after-hide-signedout-error.xml,sha256:1f8acc1a49604cb2c2cae4b378e9efdd43fda56c126340020f803593ac2be08d,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000325,ROOT_TRACKED,android-auth-area-before-google.png,artifacts/ui-review/2026-06-24/profile-audit/android-auth-area-before-google.png,sha256:01186f68256303546cc0d1f32fb09f453e7196842ac5ec31cc640829ecd3f83d,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000326,ROOT_TRACKED,android-auth-area-before-google.xml,artifacts/ui-review/2026-06-24/profile-audit/android-auth-area-before-google.xml,sha256:633b87497a37b3dad4baba0029cccf5994605eed219cc6130cc10b666f767e74,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000327,ROOT_TRACKED,android-contact-dialog.png,artifacts/ui-review/2026-06-24/profile-audit/android-contact-dialog.png,sha256:a48765091ebaf00507c06be18f20d18403b5b437b6905590f4b14dc7c9f4932c,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000328,ROOT_TRACKED,android-contact-dialog.xml,artifacts/ui-review/2026-06-24/profile-audit/android-contact-dialog.xml,sha256:46c0c1fd9b585b8310a9b8a4d8626aa9e15a49cbcc8e9c232b5d4250463b3afc,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000329,ROOT_TRACKED,android-contact-empty-submit.png,artifacts/ui-review/2026-06-24/profile-audit/android-contact-empty-submit.png,sha256:322d88634986192816864fb475f45c5c6a7d9567445406e124a3d47eee6ef5d6,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000330,ROOT_TRACKED,android-contact-empty-submit.xml,artifacts/ui-review/2026-06-24/profile-audit/android-contact-empty-submit.xml,sha256:93565d315892047697b892909adc7d257f7a6f6f6d744fbda91bac1173fa505e,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000331,ROOT_TRACKED,android-email-password-filled.png,artifacts/ui-review/2026-06-24/profile-audit/android-email-password-filled.png,sha256:1d0b7774007c290cc21659f7698c6f7230111c3674894dcb70817c65f92c5111,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000332,ROOT_TRACKED,android-email-password-filled.xml,artifacts/ui-review/2026-06-24/profile-audit/android-email-password-filled.xml,sha256:18390135d1abb7e6c7164bd09499057f32eb7c6471420dbf49022bbf33613011,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000333,ROOT_TRACKED,android-google-oauth-open.png,artifacts/ui-review/2026-06-24/profile-audit/android-google-oauth-open.png,sha256:d3b408adc05bb4f5807f1e27660c5415b2887712919e7fd22d148686bdf2333e,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000334,ROOT_TRACKED,android-google-oauth-open.xml,artifacts/ui-review/2026-06-24/profile-audit/android-google-oauth-open.xml,sha256:964b5ae65b0bb7b4e267e846d95ada270c0fdcb5cd85c81f3c77a50a3062133f,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000335,ROOT_TRACKED,android-google-signin-tap.png,artifacts/ui-review/2026-06-24/profile-audit/android-google-signin-tap.png,sha256:05688df24fc934a5d6f9efad53dcd6e429430c4ff7367febb1000c88664914f1,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000336,ROOT_TRACKED,android-google-signin-tap.xml,artifacts/ui-review/2026-06-24/profile-audit/android-google-signin-tap.xml,sha256:a80f4819fb7b176fcc20cfc08746496cfc2780845d996a621ca8a6fb29e4eb97,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
FILE-000337,ROOT_TRACKED,android-profile-initial.png,artifacts/ui-review/2026-06-24/profile-audit/android-profile-initial.png,sha256:f9e54a9b4f82413789c5d548f48ad56086e67ec118e4288cba53b609d901de34,OUT_OF_SCOPE,C0,generated/cache or prior visual evidence outside current S2 evidence audit
